,age,workclass,education-num,marital-status,occupation,capital-gains,capital-loss,hours-per-week,native-country,target
29021,28,3,9,4,9,0,0,40,38,0
29022,38,5,9,2,2,0,0,50,38,0
29023,28,3,10,4,2,0,0,50,38,0
29024,29,3,9,4,0,0,0,40,38,0
29025,56,5,5,2,3,3411,0,50,3,0
29026,23,8,13,4,14,0,0,35,38,0
29027,30,3,10,4,3,0,0,40,38,0
29028,48,3,10,2,5,0,0,40,38,0
29029,45,5,10,2,3,0,0,72,41,0
29030,38,3,14,2,3,0,0,60,4,1
29031,24,3,9,4,5,0,0,40,38,0
29032,47,6,16,2,9,0,0,40,38,1
29033,22,3,9,4,7,0,0,48,41,0
29034,29,3,10,4,9,0,0,40,38,0
29035,45,3,12,0,2,0,0,40,38,0
29036,24,3,9,4,2,0,0,40,38,0
29037,40,3,9,2,6,0,0,40,38,0
29038,28,1,5,2,2,0,0,40,37,1
29039,46,0,13,0,9,0,0,50,38,1
29040,34,8,10,2,14,0,0,4,38,0
29041,32,3,10,2,6,0,0,40,38,0
29042,20,3,9,4,11,0,0,40,38,0
29043,23,3,10,4,7,0,0,35,25,0
29044,46,3,9,2,7,0,0,40,38,0
29045,21,3,9,4,11,0,0,35,38,0
29046,59,3,14,2,3,0,0,40,38,1
29047,31,3,10,2,9,0,0,50,38,0
29048,48,3,10,0,3,0,0,40,38,0
29049,34,3,4,2,13,0,0,40,38,0
29050,19,3,10,4,7,0,0,25,38,0
29051,20,3,10,4,11,0,0,35,38,0
29052,29,3,13,4,9,0,0,50,38,0
29053,54,3,10,2,2,0,0,40,38,1
29054,36,3,9,2,2,0,0,52,38,0
29055,43,3,13,4,11,0,0,50,38,1
29056,46,0,13,2,12,3103,0,40,38,1
29057,33,3,14,2,9,0,0,45,38,1
29058,33,3,6,0,7,0,0,45,38,0
29059,36,3,10,2,13,0,0,40,38,0
29060,37,3,9,2,5,5178,0,40,38,1
29061,37,8,11,2,14,0,0,54,38,1
29062,64,8,8,2,14,0,0,24,38,0
29063,45,5,9,2,2,0,0,60,38,0
29064,25,3,13,4,0,0,0,40,38,0
29065,28,3,11,2,6,0,0,40,38,0
29066,26,3,9,4,0,2354,0,40,38,0
29067,23,3,9,4,8,0,0,40,38,0
29068,24,3,9,4,3,0,0,40,38,0
29069,58,5,10,0,9,0,0,40,38,0
29070,36,3,11,0,12,0,0,40,38,0
29071,46,3,10,2,11,0,0,50,38,0
29072,23,8,4,4,14,0,0,40,25,0
29073,32,3,10,2,11,4386,0,50,38,0
29074,26,3,9,4,7,0,0,40,38,0
29075,52,3,3,4,5,0,0,40,38,0
29076,19,3,9,4,7,0,0,45,38,0
29077,33,3,13,2,9,0,0,60,38,1
29078,60,3,9,2,2,0,0,40,38,0
29079,39,3,10,0,3,0,0,38,38,0
29080,45,3,13,0,3,0,0,45,38,0
29081,37,1,10,3,0,0,0,40,38,0
29082,29,3,12,4,12,0,0,40,38,0
29083,53,3,10,2,2,0,0,66,38,0
29084,46,6,10,2,3,0,1740,40,38,0
29085,20,3,10,4,13,0,0,40,38,0
29086,39,3,14,4,9,0,0,40,38,0
29087,48,3,10,2,9,7298,0,40,38,1
29088,38,3,9,2,2,4386,0,48,38,0
29089,36,3,9,2,2,0,0,45,38,0
29090,53,3,4,0,6,0,0,56,38,0
29091,29,3,9,4,2,0,1974,35,38,0
29092,64,3,4,2,0,2580,0,50,38,0
29093,34,3,10,2,3,0,0,50,38,1
29094,36,8,9,2,14,0,0,40,38,0
29095,41,1,13,0,9,0,0,40,38,0
29096,34,3,9,0,3,0,0,38,38,0
29097,68,8,5,2,14,0,0,2,38,0
29098,37,3,13,2,9,0,0,50,41,1
29099,22,3,10,2,12,0,0,40,38,0
29100,43,3,8,2,2,0,0,40,38,0
29101,19,8,10,4,14,0,0,30,38,0
29102,36,3,10,4,3,0,0,40,38,0
29103,47,3,9,2,11,0,0,55,38,1
29104,25,3,11,4,7,0,0,40,41,0
29105,33,3,10,5,6,0,0,40,38,0
29106,27,3,10,4,6,0,0,40,38,0
29107,33,3,10,4,12,0,0,70,38,0
29108,24,3,9,2,13,0,0,40,38,0
29109,47,1,10,0,9,0,0,40,38,0
29110,48,4,6,2,3,0,0,40,38,0
29111,28,3,9,2,11,0,0,50,38,0
29112,33,1,13,2,9,0,0,40,38,1
29113,44,3,13,2,6,0,1977,40,38,1
29114,33,1,11,4,10,0,0,56,38,0
29115,26,3,10,4,0,0,0,25,38,0
29116,22,3,11,4,3,0,0,40,38,0
29117,34,3,10,2,3,0,0,55,38,1
29118,31,4,10,4,3,0,0,45,38,0
29119,73,8,9,6,14,0,0,15,38,0
29120,38,1,11,2,3,0,0,40,38,0
29121,51,5,10,2,9,0,0,40,38,1
29122,36,3,10,2,3,0,0,40,38,0
29123,29,3,10,2,10,7688,0,54,38,1
29124,64,5,9,2,11,0,0,15,38,1
29125,24,3,10,4,6,0,0,55,38,0
29126,21,6,10,4,3,0,0,20,38,0
29127,28,3,10,2,2,0,0,60,38,1
29128,18,8,7,4,14,0,0,25,38,0
29129,41,4,9,2,2,0,0,50,38,0
29130,17,3,5,4,7,0,0,16,38,0
29131,58,3,16,2,9,0,0,50,38,1
29132,50,5,13,2,11,0,0,8,38,0
29133,30,3,7,3,5,0,0,40,25,0
29134,47,3,9,2,2,0,0,40,38,0
29135,24,3,10,4,11,0,0,20,38,0
29136,50,0,10,2,3,0,0,40,38,0
29137,29,3,14,4,9,0,0,55,33,0
29138,31,5,16,2,9,0,0,40,38,1
29139,40,5,9,2,4,0,0,70,38,1
29140,31,3,10,4,11,0,0,60,38,0
29141,53,3,5,2,6,0,0,40,38,0
29142,33,3,9,4,0,0,0,40,38,0
29143,43,3,13,2,7,0,0,40,38,0
29144,56,3,10,2,3,7688,0,50,38,1
29145,38,3,13,2,3,0,0,50,38,1
29146,18,3,7,4,11,0,0,30,38,0
29147,50,3,9,2,3,0,0,40,38,1
29148,78,3,9,6,11,2329,0,12,38,0
29149,27,3,7,2,2,0,0,40,38,0
29150,19,3,10,4,11,0,0,25,38,0
29151,24,6,13,4,12,0,0,40,38,0
29152,20,3,10,4,11,0,1602,15,38,0
29153,25,3,14,4,9,0,0,35,38,0
29154,34,3,13,0,11,0,0,50,38,1
29155,30,4,11,2,11,0,0,35,38,0
29156,37,0,14,0,9,0,0,40,38,0
29157,38,3,9,2,6,0,0,48,38,1
29158,67,7,9,2,0,0,0,12,29,0
29159,35,3,9,2,13,0,0,30,38,0
29160,75,5,9,2,4,0,0,30,38,0
29161,47,3,10,2,3,0,0,50,38,0
29162,23,3,6,2,5,0,0,40,38,0
29163,51,0,9,0,0,0,0,8,38,0
29164,42,1,9,0,7,0,0,40,38,0
29165,32,3,10,2,12,0,0,32,38,1
29166,54,3,9,5,11,0,0,35,38,0
29167,20,3,10,4,5,0,0,40,38,0
29168,39,3,9,2,2,0,0,40,38,1
29169,41,3,9,2,2,7688,0,38,38,1
29170,35,3,9,4,6,0,0,40,38,0
29171,45,1,13,2,2,0,0,35,38,1
29172,27,3,13,4,11,0,0,40,38,0
29173,61,5,4,2,11,0,0,30,38,1
29174,41,3,9,4,11,0,0,50,38,0
29175,22,3,10,4,12,0,0,40,38,0
29176,55,3,10,2,2,15024,0,40,38,1
29177,66,8,13,2,14,0,0,6,38,0
29178,25,3,10,2,2,0,0,40,38,0
29179,20,3,10,4,7,0,0,35,38,0
29180,20,3,10,4,6,0,0,35,38,0
29181,67,4,13,2,3,0,0,16,38,0
29182,44,3,10,2,11,0,0,60,38,1
29183,42,3,9,2,11,0,0,60,38,1
29184,29,1,10,4,0,0,0,40,6,0
29185,48,3,10,4,2,0,0,38,38,1
29186,25,3,9,4,0,0,0,40,38,0
29187,31,3,9,0,7,0,0,99,38,1
29188,48,3,13,3,11,0,2472,70,38,1
29189,40,3,14,0,9,0,0,20,38,0
29190,26,3,10,2,11,0,0,40,38,0
29191,28,3,9,2,7,0,0,35,38,0
29192,52,3,10,2,2,0,0,40,38,1
29193,41,5,9,2,9,0,0,40,38,0
29194,39,5,13,2,4,0,0,50,38,0
29195,48,3,9,4,0,0,0,16,37,0
29196,19,3,9,4,11,0,0,30,38,0
29197,27,3,10,2,6,0,1651,40,38,0
29198,59,3,11,2,11,0,1740,50,38,0
29199,19,3,10,4,11,0,0,40,38,0
29200,32,3,9,4,5,0,0,50,38,0
29201,39,3,9,4,5,0,0,40,38,0
29202,33,3,9,2,2,0,0,40,38,0
29203,38,3,9,4,5,0,0,40,38,0
29204,27,3,10,4,4,0,0,45,38,0
29205,23,3,9,4,3,0,0,45,38,0
29206,59,8,11,0,14,0,0,48,38,0
29207,25,1,13,4,0,0,0,20,18,0
29208,37,4,12,2,11,0,0,68,38,0
29209,31,3,9,2,13,0,0,65,38,0
29210,24,3,12,4,11,0,0,37,38,0
29211,53,1,13,0,0,0,0,38,5,0
29212,26,3,10,4,5,0,0,40,41,0
29213,25,3,10,2,0,0,0,40,38,1
29214,59,3,7,4,6,0,0,40,38,0
29215,39,0,9,0,0,0,0,40,38,0
29216,28,3,10,4,5,0,0,40,38,0
29217,22,3,9,4,5,0,0,40,38,0
29218,20,3,9,4,2,0,0,40,7,0
29219,25,3,10,4,7,0,0,40,38,0
29220,27,3,10,4,2,0,0,50,38,0
29221,20,3,9,4,11,0,0,40,38,0
29222,63,8,10,6,14,0,0,24,38,0
29223,43,5,6,0,4,0,0,25,38,0
29224,39,3,10,0,0,0,0,40,38,0
29225,27,3,13,4,9,0,0,45,38,0
29226,17,3,6,4,11,0,0,5,38,0
29227,40,6,15,2,9,0,0,72,38,0
29228,50,3,10,2,2,0,0,48,38,1
29229,23,4,13,4,0,0,0,35,38,0
29230,60,3,9,2,11,7298,0,65,38,1
29231,30,3,9,4,3,0,0,40,38,0
29232,24,3,9,2,5,0,0,50,38,0
29233,23,3,13,4,0,0,0,20,38,0
29234,24,3,13,2,9,5013,0,30,38,0
29235,45,5,13,2,2,0,0,20,38,0
29236,58,4,10,2,3,7298,0,60,38,1
29237,22,3,10,4,11,0,0,20,38,0
29238,41,3,10,4,5,0,0,40,38,0
29239,48,3,4,2,6,0,0,40,38,1
29240,31,3,9,0,6,0,0,40,38,0
29241,33,3,15,2,9,0,1977,50,38,1
29242,49,4,13,2,3,0,0,50,38,0
29243,30,3,13,2,9,7688,0,50,38,1
29244,38,3,9,4,2,0,0,40,38,0
29245,58,1,9,2,13,0,0,48,38,0
29246,58,3,13,0,9,0,0,50,38,0
29247,61,5,9,2,3,0,0,40,38,0
29248,58,3,9,2,11,7688,0,40,38,1
29249,32,3,11,2,12,0,0,45,38,1
29250,33,5,9,0,2,0,0,50,38,0
29251,28,3,13,5,3,0,0,50,38,1
29252,22,3,10,4,7,0,0,11,38,0
29253,35,3,9,2,2,0,0,40,38,1
29254,59,3,9,2,11,0,0,55,38,0
29255,45,4,15,2,3,7688,0,40,41,1
29256,50,5,9,2,11,0,0,40,38,0
29257,56,4,8,6,3,0,0,40,38,0
29258,36,5,9,4,2,0,0,40,38,0
29259,18,8,6,4,14,0,0,30,38,0
29260,28,3,10,2,11,0,0,60,38,0
29261,42,3,11,2,9,0,0,40,38,1
29262,60,3,9,2,7,0,0,40,38,0
29263,41,4,10,2,11,0,0,91,38,0
29264,42,3,13,2,12,7298,0,45,38,1
29265,36,3,9,2,2,0,0,55,38,1
29266,52,1,14,2,9,0,0,40,38,1
29267,42,5,9,2,13,0,0,40,38,0
29268,26,1,10,2,10,0,0,55,38,1
29269,31,1,13,0,9,0,0,40,38,0
29270,47,3,3,5,11,0,0,40,25,0
29271,35,3,10,2,6,0,0,50,38,0
29272,19,3,5,4,5,0,0,25,38,0
29273,59,5,10,2,11,0,0,80,38,1
29274,38,3,13,2,3,0,0,40,38,1
29275,36,3,13,2,3,0,0,50,38,0
29276,35,3,14,4,3,0,0,55,38,0
29277,39,3,9,2,4,0,0,30,38,0
29278,64,3,10,5,7,0,0,40,38,0
29279,17,1,6,4,7,0,0,25,38,0
29280,49,3,10,2,7,0,0,32,38,0
29281,19,3,10,4,7,0,0,25,38,0
29282,36,5,9,2,9,3137,0,40,38,0
29283,26,3,9,4,5,0,0,45,38,0
29284,27,3,3,4,8,2176,0,40,7,0
29285,66,3,13,2,9,20051,0,40,38,1
29286,38,3,4,2,0,0,0,40,38,0
29287,25,3,13,4,3,0,0,25,38,0
29288,19,3,9,4,9,0,0,40,38,0
29289,30,3,12,4,2,4787,0,50,38,1
29290,22,3,11,4,3,0,0,40,34,0
29291,60,3,10,0,2,0,0,44,38,1
29292,54,3,10,2,12,0,1977,18,38,1
29293,46,3,9,5,2,0,0,37,38,0
29294,33,6,10,4,7,0,0,40,38,0
29295,51,1,14,0,3,0,0,40,38,0
29296,43,3,15,2,9,15024,0,60,38,1
29297,18,8,9,4,14,0,0,30,38,0
29298,60,4,9,2,4,0,0,25,38,0
29299,39,5,9,2,4,0,0,60,38,0
29300,23,3,13,4,12,3325,0,40,38,0
29301,39,3,12,4,12,0,0,40,38,0
29302,40,1,10,4,3,0,0,40,38,0
29303,48,3,10,2,3,0,0,65,38,1
29304,24,3,9,4,5,0,0,40,38,0
29305,32,3,9,0,5,0,0,40,38,0
29306,31,5,10,2,2,0,0,60,38,0
29307,39,3,9,4,6,0,0,40,38,0
29308,27,3,14,4,3,0,0,40,38,0
29309,45,6,14,4,0,0,0,38,38,0
29310,22,8,9,0,14,0,0,40,38,0
29311,31,3,13,4,2,0,0,40,39,0
29312,63,3,9,0,3,0,0,40,38,0
29313,45,3,13,2,3,0,0,50,38,1
29314,28,6,10,5,0,0,0,50,38,0
29315,23,3,13,4,11,0,0,40,38,0
29316,50,3,9,2,2,0,0,44,38,1
29317,33,3,8,2,10,0,0,40,38,0
29318,22,8,10,4,14,0,0,40,38,0
29319,27,3,13,4,11,13550,0,46,38,1
29320,29,3,10,2,13,0,0,40,38,0
29321,36,3,9,0,0,0,0,35,38,0
29322,60,3,2,2,2,0,0,40,25,1
29323,46,3,13,2,13,0,0,50,41,0
29324,67,8,14,6,14,0,0,40,38,0
29325,20,8,10,4,14,0,0,15,9,0
29326,23,3,13,4,11,0,0,55,38,0
29327,38,4,9,2,3,0,0,50,38,0
29328,60,3,15,2,3,0,0,40,38,1
29329,20,5,10,4,2,0,0,35,38,0
29330,37,3,10,6,6,0,0,48,38,0
29331,37,3,9,4,2,0,0,40,38,0
29332,58,3,9,2,2,0,0,40,38,0
29333,25,3,13,4,2,0,0,30,1,0
29334,27,3,10,4,0,0,0,60,38,0
29335,33,3,10,2,6,0,0,55,38,0
29336,43,6,10,0,0,0,0,40,38,0
29337,21,0,10,4,12,0,0,20,38,0
29338,45,3,9,2,2,0,0,40,25,0
29339,44,3,3,2,6,0,0,40,38,0
29340,52,8,4,2,14,0,0,40,38,0
29341,53,3,9,0,9,4787,0,46,38,1
29342,31,3,9,4,7,0,0,20,38,0
29343,18,0,7,4,7,0,0,15,29,0
29344,20,3,9,4,7,0,0,30,38,0
29345,32,3,9,4,6,0,0,40,38,0
29346,48,3,6,2,13,0,0,40,38,0
29347,46,3,9,2,7,0,0,40,38,0
29348,28,3,9,2,6,0,0,50,38,0
29349,27,5,9,4,11,0,0,40,38,0
29350,18,0,10,4,11,0,0,32,38,0
29351,69,5,9,2,3,9386,0,12,38,1
29352,50,4,14,2,11,0,0,40,38,1
29353,43,3,9,2,6,0,0,40,11,0
29354,32,3,13,0,11,0,0,30,38,0
29355,43,3,9,5,3,0,0,48,38,0
29356,52,5,9,2,11,7688,0,55,38,1
29357,50,3,13,2,3,0,0,40,41,1
29358,35,3,10,0,3,0,0,40,38,1
29359,20,8,9,4,14,0,0,5,38,0
29360,73,8,9,6,14,0,0,65,38,0
29361,46,3,9,0,0,0,0,45,38,0
29362,58,3,9,2,13,0,0,60,38,1
29363,46,4,15,2,9,15024,0,60,38,1
29364,40,3,9,4,2,0,0,50,38,0
29365,25,3,13,4,0,0,0,40,38,0
29366,22,3,12,4,0,0,0,25,38,0
29367,33,0,13,2,9,0,0,40,38,0
29368,49,0,11,2,2,0,0,40,38,0
29369,62,3,6,0,9,0,0,40,38,0
29370,56,1,10,0,10,0,0,48,38,0
29371,24,3,9,4,13,0,0,40,25,0
29372,42,3,9,4,7,0,0,40,38,0
29373,41,3,14,0,3,0,0,40,38,0
29374,23,3,13,4,7,0,0,66,6,0
29375,22,8,10,4,14,0,0,40,38,0
29376,35,3,13,4,0,0,0,40,38,0
29377,42,3,9,3,5,0,0,40,41,0
29378,22,3,9,4,6,0,0,40,25,0
29379,32,5,9,2,2,0,0,50,38,0
29380,25,3,9,4,2,0,0,40,38,0
29381,66,3,3,0,8,0,0,15,38,0
29382,26,6,9,2,10,0,0,38,38,0
29383,46,3,10,0,13,3325,0,55,38,0
29384,55,3,13,2,3,0,0,45,38,1
29385,24,3,9,2,2,0,0,40,38,0
29386,25,3,9,4,11,0,0,40,38,0
29387,22,3,10,4,0,0,0,40,38,0
29388,31,3,9,4,7,0,0,40,38,0
29389,30,3,9,0,0,0,0,40,38,0
29390,54,3,9,4,7,0,0,15,38,0
29391,19,8,10,4,14,0,0,40,38,0
29392,56,3,5,0,2,0,0,40,38,1
29393,47,3,9,2,2,0,0,60,23,0
29394,29,3,9,2,2,0,0,40,38,0
29395,53,3,9,2,2,0,0,40,38,0
29396,22,3,9,4,6,0,0,40,38,0
29397,50,8,13,2,14,0,1902,60,38,1
29398,42,3,9,0,3,0,0,40,38,1
29399,21,3,10,4,11,0,0,40,38,0
29400,36,4,9,4,7,0,0,70,38,0
29401,60,3,3,2,11,0,0,40,41,1
29402,69,3,11,6,11,0,0,25,38,0
29403,31,3,9,2,13,0,0,40,38,0
29404,48,3,10,0,0,0,0,55,38,0
29405,23,3,9,4,3,0,0,40,38,0
29406,24,3,12,5,2,8614,0,40,38,1
29407,47,3,9,2,0,0,0,40,38,1
29408,36,3,9,4,6,0,0,40,38,0
29409,39,3,12,2,3,0,0,50,38,1
29410,22,3,9,4,13,0,0,46,38,0
29411,27,3,13,4,11,10520,0,45,38,1
29412,36,3,9,2,6,0,0,40,38,0
29413,54,3,2,2,7,0,0,40,25,0
29414,33,0,9,0,0,0,0,40,38,0
29415,42,3,9,2,9,7688,0,50,38,1
29416,52,3,10,2,11,0,0,65,38,0
29417,23,3,13,4,11,0,0,32,38,0
29418,33,3,2,2,5,0,0,40,25,0
29419,30,3,11,0,0,0,0,38,38,0
29420,35,3,11,2,12,0,0,38,22,0
29421,35,8,11,2,14,0,0,20,38,1
29422,27,3,9,4,5,0,0,37,38,0
29423,24,3,9,4,7,0,0,35,38,0
29424,44,1,9,2,6,0,0,40,38,0
29425,62,3,11,5,8,0,0,20,38,0
29426,45,3,13,2,3,15024,0,40,38,1
29427,75,5,9,2,4,0,0,20,38,0
29428,47,3,13,2,9,0,0,50,38,0
29429,64,3,15,2,3,0,0,60,38,0
29430,54,3,9,0,12,0,0,42,38,1
29431,41,0,13,2,3,0,0,40,38,1
29432,33,3,12,2,2,0,0,40,38,0
29433,20,3,10,4,0,0,0,10,38,0
29434,51,3,13,0,11,0,0,50,38,1
29435,45,4,15,4,2,0,0,50,38,1
29436,18,8,7,4,14,0,0,72,38,0
29437,43,3,6,2,13,0,0,40,40,0
29438,30,3,9,4,2,0,1504,40,38,0
29439,32,3,9,0,0,0,0,40,38,0
29440,45,3,10,2,2,0,1902,40,41,1
29441,61,3,10,0,11,0,0,40,38,0
29442,21,3,2,2,7,0,0,40,8,0
29443,56,3,7,0,2,0,0,49,38,0
29444,28,3,9,4,5,0,0,60,38,0
29445,23,3,10,4,5,0,0,40,38,0
29446,55,3,10,2,13,0,0,84,38,0
29447,27,8,10,2,14,0,419,20,25,0
29448,33,3,9,4,13,0,0,70,38,0
29449,22,3,10,4,0,0,0,20,38,0
29450,43,1,11,2,3,0,0,40,38,0
29451,32,5,9,0,3,0,0,40,38,0
29452,38,3,10,2,11,0,0,40,38,0
29453,18,3,5,4,4,0,0,20,38,0
29454,35,3,10,2,2,0,0,50,38,1
29455,67,8,9,6,14,0,0,40,38,0
29456,29,3,9,0,6,0,0,40,38,0
29457,19,3,2,4,5,0,0,55,25,0
29458,39,3,7,2,2,0,0,35,38,0
29459,29,3,10,2,3,0,1887,50,38,1
29460,45,4,15,2,9,0,0,55,38,1
29461,44,3,10,2,6,3103,0,40,38,1
29462,42,1,4,2,2,0,0,40,38,0
29463,34,3,13,4,11,0,0,40,38,0
29464,52,1,13,2,12,0,0,40,38,0
29465,18,8,7,4,14,0,0,25,38,0
29466,64,3,9,2,4,0,0,25,9,0
29467,30,3,13,2,11,0,0,45,38,1
29468,43,1,13,0,3,0,0,42,10,0
29469,49,5,10,4,2,0,0,40,38,0
29470,35,3,10,2,9,0,0,40,38,1
29471,37,5,15,2,9,0,0,50,38,1
29472,49,3,4,2,5,0,0,40,38,0
29473,19,3,7,5,7,0,0,40,38,0
29474,22,3,13,4,3,2202,0,4,38,0
29475,31,3,9,4,7,0,0,40,38,0
29476,26,3,10,2,2,0,0,40,38,0
29477,44,3,10,2,11,0,0,55,38,0
29478,38,3,10,2,7,0,0,40,38,0
29479,33,5,9,2,11,0,0,60,38,0
29480,24,8,9,5,14,0,0,37,38,0
29481,18,3,8,4,7,0,0,20,38,0
29482,32,3,11,6,12,0,0,40,38,0
29483,27,3,9,0,0,0,0,40,38,0
29484,28,6,14,2,3,0,0,40,22,0
29485,30,5,11,4,2,0,0,40,38,0
29486,33,3,9,4,7,0,0,38,38,0
29487,74,3,14,0,11,0,0,10,38,0
29488,36,3,9,4,2,0,0,70,34,0
29489,36,3,12,2,12,0,0,55,38,0
29490,29,3,9,2,0,0,2057,20,38,0
29491,39,3,13,0,3,0,0,45,38,0
29492,25,4,13,4,11,0,0,80,38,0
29493,21,3,9,5,4,0,0,40,38,0
29494,39,6,11,4,3,0,0,50,38,0
29495,38,3,10,0,9,0,0,32,38,0
29496,20,3,9,4,11,0,0,25,38,0
29497,51,3,9,0,2,0,0,40,38,0
29498,21,3,9,4,0,0,0,40,38,0
29499,36,3,10,4,9,0,0,40,38,0
29500,50,3,9,5,7,0,0,40,38,0
29501,38,3,9,2,3,0,0,55,38,1
29502,25,1,13,4,9,0,0,40,38,0
29503,23,3,10,4,11,0,0,15,38,0
29504,36,3,13,2,3,0,0,55,38,1
29505,41,3,13,2,9,0,0,40,10,0
29506,34,3,14,4,3,0,0,50,38,0
29507,19,6,10,4,7,0,0,10,38,0
29508,18,3,6,4,7,0,0,3,38,0
29509,36,3,6,0,11,0,0,40,38,0
29510,46,3,10,2,13,0,1887,40,38,1
29511,29,3,10,4,2,0,0,45,38,0
29512,23,3,9,4,3,0,0,32,38,0
29513,35,3,9,2,5,0,0,40,38,0
29514,35,3,9,4,13,0,0,40,38,0
29515,40,3,9,2,13,0,0,40,38,0
29516,22,3,10,4,13,0,0,40,38,0
29517,19,6,10,4,0,0,0,15,38,0
29518,70,3,7,2,13,0,0,40,38,0
29519,38,3,10,0,13,0,0,55,38,0
29520,35,3,10,2,11,0,0,50,38,0
29521,25,3,10,4,7,0,0,35,38,0
29522,39,3,10,2,2,0,0,45,38,1
29523,50,3,16,2,9,0,0,37,41,1
29524,43,3,12,2,9,0,0,50,38,0
29525,37,0,10,2,0,0,0,40,29,1
29526,51,3,9,2,7,7298,0,40,7,1
29527,29,8,6,5,14,0,0,12,38,0
29528,20,3,9,4,7,0,0,40,38,0
29529,21,3,10,4,0,0,0,40,38,0
29530,47,3,9,2,5,0,0,40,38,0
29531,44,3,12,0,12,0,0,40,38,0
29532,17,3,5,4,5,0,1719,15,38,0
29533,25,3,7,4,7,0,0,40,38,0
29534,43,6,16,4,9,0,0,40,38,0
29535,46,0,11,2,0,0,0,40,38,1
29536,42,3,10,2,6,0,0,60,38,0
29537,46,1,14,0,9,0,0,40,38,0
29538,22,3,10,4,7,0,0,30,38,0
29539,49,3,9,2,13,0,0,40,38,0
29540,21,3,9,2,6,0,0,50,38,0
29541,53,3,14,2,0,0,0,40,38,1
29542,43,3,10,0,2,0,0,42,38,0
29543,22,3,9,4,7,0,0,50,38,0
29544,33,3,13,4,9,10520,0,45,38,1
29545,28,3,11,4,0,0,0,40,38,0
29546,25,3,10,4,12,0,0,24,38,0
29547,40,3,13,2,3,0,0,40,2,1
29548,50,3,10,2,12,0,0,45,38,1
29549,48,5,10,0,11,0,0,65,38,1
29550,30,3,9,2,6,0,0,40,38,0
29551,33,3,9,3,7,0,0,38,38,0
29552,34,3,10,2,2,0,0,40,29,0
29553,42,3,13,2,0,0,0,40,38,1
29554,48,5,10,2,3,0,0,65,38,0
29555,38,3,13,2,9,7688,0,45,38,1
29556,29,3,9,2,6,0,0,40,38,0
29557,33,3,6,4,5,0,0,40,38,0
29558,64,3,13,0,3,27828,0,55,38,1
29559,44,3,11,2,13,0,0,25,38,0
29560,42,0,13,2,3,7298,0,50,38,1
29561,49,3,9,2,6,0,0,45,38,0
29562,25,3,9,2,5,0,0,40,38,0
29563,33,3,13,4,3,0,0,40,38,0
29564,38,3,10,2,11,0,0,60,38,0
29565,20,3,9,4,11,0,0,38,38,0
29566,44,3,9,4,5,0,0,50,38,0
29567,45,3,13,2,13,0,0,40,38,1
29568,27,4,9,4,11,0,0,50,38,0
29569,18,3,9,4,6,0,0,40,38,0
29570,38,3,9,0,2,0,0,50,38,0
29571,45,3,7,2,2,0,0,42,38,0
29572,27,1,9,4,10,2174,0,40,38,0
29573,64,3,3,6,7,0,0,16,38,0
29574,66,1,9,2,3,3432,0,20,38,0
29575,34,3,13,4,11,0,0,35,38,0
29576,45,5,13,2,13,0,0,40,38,1
29577,42,5,9,0,2,0,0,40,38,0
29578,32,3,13,2,3,0,1902,60,38,1
29579,26,3,6,4,0,0,0,20,38,0
29580,27,3,11,4,2,0,0,40,38,0
29581,21,3,10,4,11,0,0,40,38,0
29582,23,8,10,4,14,0,0,30,38,0
29583,47,3,10,2,2,0,0,40,38,0
29584,20,6,10,4,0,0,0,40,38,0
29585,46,6,13,2,9,0,0,38,38,1
29586,35,8,9,2,14,0,0,40,38,0
29587,55,3,13,2,3,0,1887,40,38,1
29588,28,3,10,4,12,0,0,24,38,0
29589,21,3,10,4,11,0,0,40,38,0
29590,36,3,9,4,6,0,0,40,38,0
29591,29,3,16,0,9,0,0,60,38,1
29592,38,3,13,2,3,0,0,40,41,1
29593,37,3,13,2,3,0,0,50,38,1
29594,81,5,2,6,11,0,0,45,25,0
29595,41,3,10,0,3,0,0,40,38,0
29596,29,3,13,4,11,0,0,40,38,0
29597,30,5,12,0,0,0,0,40,38,0
29598,25,3,9,4,0,0,0,40,38,0
29599,42,0,9,4,0,0,0,40,38,0
29600,30,3,9,0,13,0,0,40,38,0
29601,65,8,9,2,14,0,0,20,38,0
29602,18,3,9,4,7,0,0,35,38,0
29603,26,3,7,4,6,6497,0,48,38,0
29604,30,3,10,4,10,0,0,48,38,0
29605,61,3,12,2,3,0,0,42,38,0
29606,21,3,9,4,6,0,0,45,38,0
29607,53,3,9,2,6,0,0,48,38,0
29608,41,4,15,2,3,0,2415,55,38,1
29609,43,4,10,2,3,15024,0,45,38,1
29610,60,3,4,5,8,0,0,15,38,0
29611,47,3,6,2,2,0,0,40,38,0
29612,48,3,10,0,0,0,0,40,38,0
29613,32,3,13,4,9,0,0,40,38,0
29614,25,8,14,4,14,0,0,35,1,0
29615,31,3,13,4,9,0,0,40,38,0
29616,33,6,14,4,9,0,0,30,38,0
29617,27,5,9,2,4,0,0,50,38,0
29618,44,3,9,0,0,0,0,40,38,1
29619,44,3,10,2,9,7298,0,45,38,1
29620,37,3,10,2,6,0,0,40,38,0
29621,34,3,9,0,5,0,0,40,38,0
29622,51,0,10,2,9,0,0,40,38,1
29623,51,3,14,0,10,0,0,40,38,0
